field_id,camera_id,location_id,phyiscal_field_id,image_id,image_taken_utc,company_name,field_friendly_name,field_species,field_nbr_of_plants,field_crop,field_cultivation_type,field_orientation,field_running_meter,field_plant_date_time_utc,field_destroy_date_time_utc,camera_friendly_name,camera_orientation,camera_nbr_of_plants,url_to_picture,location_description,location_row_nbr,image_annotated,image_quality_type,image_quality_descr,image_visible_gutterwidth,image_default_gutterwidth,corporation_name,date,year,week,hour,number_of_plants_on_image
EB41CF4B-47ED-4870-B6E5-4A6991141E7B,B59E7F54-5C32-4232-9FF5-B6BCB5651F40,C2974576-9520-47B9-8685-FD7FB605FBBC,EF9F9499-16FB-468A-9F58-2241F0F35BC5,3E6060A5-1029-444E-8B2C-4ED27F7F67C4,2022-08-27 10:22:29,New Forest Fruit,8 acre Ania,Arrabella,12280.0,Strawberry,Polytunnel,50.0,15285.0,2022-06-07,2022-12-29,SCC-V2-96,140.0,12,https://api.yieldcomputer.com/api/images/download/3E6060A5-1029-444E-8B2C-4ED27F7F67C4,Tunnel 11,Rij 52,False,2,Bad focus,,150.0,Soft Fruit Direct,2022-08-27,2022,34,10,12.0
EB41CF4B-47ED-4870-B6E5-4A6991141E7B,F2126D73-13F6-4957-908C-3BD8D8C2E12B,465297D9-3EBF-4BA5-9E69-308880E9A5AE,EF9F9499-16FB-468A-9F58-2241F0F35BC5,2DDEE19E-B1F4-4A7D-A53A-17322270DAAF,2022-08-15 18:13:46,New Forest Fruit,8 acre Ania,Arrabella,12280.0,Strawberry,Polytunnel,50.0,15285.0,2022-06-07,2022-12-29,SCC-V2-07,320.0,12,https://api.yieldcomputer.com/api/images/download/2DDEE19E-B1F4-4A7D-A53A-17322270DAAF,Tunnel 2,Rij 9,False,2,Bad focus,,158.0,Soft Fruit Direct,2022-08-15,2022,33,18,12.0
78B17C56-F20B-434B-89E5-E1AA0BDCBC0A,EBD2E094-1E3F-4FEB-9BAF-B53A02142CE7,8C3E1C7C-9005-40F4-ADC3-D63F64F19B23,E71169D7-C71F-4D72-B1F1-0622320F9E44,8D5168CE-0BF4-444E-880A-ECF4E32F9408,2022-09-02 18:49:14,New Forest Fruit,30 acre A-E Favori,Strasberry,132792.0,Strawberry,Polytunnel,60.0,22132.0,2022-03-14,2022-12-05,SCC-V2-11,330.0,10,https://api.yieldcomputer.com/api/images/download/8D5168CE-0BF4-444E-880A-ECF4E32F9408,Tunnel 3 Block D,Row 12,False,7,Wrong scene,,155.0,Soft Fruit Direct,2022-09-02,2022,35,18,4.65
78B17C56-F20B-434B-89E5-E1AA0BDCBC0A,C08978CA-3EB4-4DAE-972D-96591B583192,7EA2238D-E33F-43F4-8066-0618F92DFEB3,E71169D7-C71F-4D72-B1F1-0622320F9E44,18F83330-1B05-4DB3-AF91-51967EC29D3B,2022-09-19 14:43:26,New Forest Fruit,30 acre A-E Favori,Strasberry,132792.0,Strawberry,Polytunnel,60.0,22132.0,2022-03-14,2022-12-05,SCC-V2-35,150.0,9,https://api.yieldcomputer.com/api/images/download/18F83330-1B05-4DB3-AF91-51967EC29D3B,Tunnel 11 block B,Row 53,False,2,Bad focus,,155.0,Soft Fruit Direct,2022-09-19,2022,38,14,4.65
78B17C56-F20B-434B-89E5-E1AA0BDCBC0A,992559B6-A810-4703-88F8-4FAF9FF2C02F,801A8FA3-1021-4A30-AD5E-D282F137EE14,E71169D7-C71F-4D72-B1F1-0622320F9E44,6E688CD0-C9A7-4D1E-85D6-54A94C145CE2,2022-09-10 07:10:52,New Forest Fruit,30 acre A-E Favori,Strasberry,132792.0,Strawberry,Polytunnel,60.0,22132.0,2022-03-14,2022-12-05,SCC-V2-82,150.0,9,https://api.yieldcomputer.com/api/images/download/6E688CD0-C9A7-4D1E-85D6-54A94C145CE2,Tunnel 3 Block B,Row 15,False,4,Dirty lense,,155.0,Soft Fruit Direct,2022-09-10,2022,36,7,4.65
78B17C56-F20B-434B-89E5-E1AA0BDCBC0A,EA7FA022-0DB0-4244-8CFD-CD18671933C9,B10E67AA-B0FE-4D03-B3CD-46CE4BCD598A,E71169D7-C71F-4D72-B1F1-0622320F9E44,B2481487-0F07-4B90-9C22-727DB794410D,2022-09-19 19:27:29,New Forest Fruit,30 acre A-E Favori,Strasberry,132792.0,Strawberry,Polytunnel,60.0,22132.0,2022-03-14,2022-12-05,SCC-V2-39,330.0,11,https://api.yieldcomputer.com/api/images/download/B2481487-0F07-4B90-9C22-727DB794410D,Tunnel 9 Block D,Row 43,False,3,Dark,,160.0,Soft Fruit Direct,2022-09-19,2022,38,19,4.8
78B17C56-F20B-434B-89E5-E1AA0BDCBC0A,EBD2E094-1E3F-4FEB-9BAF-B53A02142CE7,8C3E1C7C-9005-40F4-ADC3-D63F64F19B23,E71169D7-C71F-4D72-B1F1-0622320F9E44,DAF78BD9-8D06-4B42-A475-C5D134D39AFE,2022-08-19 08:15:02,New Forest Fruit,30 acre A-E Favori,Strasberry,132792.0,Strawberry,Polytunnel,60.0,22132.0,2022-03-14,2022-12-05,SCC-V2-11,330.0,10,https://api.yieldcomputer.com/api/images/download/DAF78BD9-8D06-4B42-A475-C5D134D39AFE,Tunnel 3 Block D,Row 12,False,7,Wrong scene,,155.0,Soft Fruit Direct,2022-08-19,2022,33,8,4.65
78B17C56-F20B-434B-89E5-E1AA0BDCBC0A,EA7FA022-0DB0-4244-8CFD-CD18671933C9,B10E67AA-B0FE-4D03-B3CD-46CE4BCD598A,E71169D7-C71F-4D72-B1F1-0622320F9E44,0A0EC32D-30C5-4E8C-976E-19FFF4ECC8E2,2022-08-08 11:37:10,New Forest Fruit,30 acre A-E Favori,Strasberry,132792.0,Strawberry,Polytunnel,60.0,22132.0,2022-03-14,2022-12-05,SCC-V2-39,330.0,11,https://api.yieldcomputer.com/api/images/download/0A0EC32D-30C5-4E8C-976E-19FFF4ECC8E2,Tunnel 9 Block D,Row 43,False,7,Wrong scene,,160.0,Soft Fruit Direct,2022-08-08,2022,32,11,4.8
EB41CF4B-47ED-4870-B6E5-4A6991141E7B,604E4987-6FD8-49C3-B113-E3FBBB13E2BE,B64D937A-0176-4FB0-A87D-9D85964BAC1B,EF9F9499-16FB-468A-9F58-2241F0F35BC5,158B02B5-1153-4C0F-A2ED-BBEF23B15E46,2022-08-10 09:21:41,New Forest Fruit,8 acre Ania,Arrabella,12280.0,Strawberry,Polytunnel,50.0,15285.0,2022-06-07,2022-12-29,SCC-V2-57,140.0,11,https://api.yieldcomputer.com/api/images/download/158B02B5-1153-4C0F-A2ED-BBEF23B15E46,Tunnel 12 Block B,Rij 58,False,6,Over exposed,,143.0,Soft Fruit Direct,2022-08-10,2022,32,9,11.0
78B17C56-F20B-434B-89E5-E1AA0BDCBC0A,EA7FA022-0DB0-4244-8CFD-CD18671933C9,B10E67AA-B0FE-4D03-B3CD-46CE4BCD598A,E71169D7-C71F-4D72-B1F1-0622320F9E44,4A7D1538-718D-45DE-ADC5-2F7C7F43B4B6,2022-09-19 13:13:16,New Forest Fruit,30 acre A-E Favori,Strasberry,132792.0,Strawberry,Polytunnel,60.0,22132.0,2022-03-14,2022-12-05,SCC-V2-39,330.0,11,https://api.yieldcomputer.com/api/images/download/4A7D1538-718D-45DE-ADC5-2F7C7F43B4B6,Tunnel 9 Block D,Row 43,False,7,Wrong scene,,160.0,Soft Fruit Direct,2022-09-19,2022,38,13,4.8
78B17C56-F20B-434B-89E5-E1AA0BDCBC0A,207E2950-7943-4C08-B7EF-07D2A30D474B,3BBFEF45-1F26-4D0C-AB1B-F5CC07AF957F,E71169D7-C71F-4D72-B1F1-0622320F9E44,994E1D19-27D5-4FEA-987E-FD144027940F,2022-08-06 08:11:01,New Forest Fruit,30 acre A-E Favori,Strasberry,132792.0,Strawberry,Polytunnel,60.0,22132.0,2022-03-14,2022-12-05,SCC-V2-25,330.0,10,https://api.yieldcomputer.com/api/images/download/994E1D19-27D5-4FEA-987E-FD144027940F,Tunnel 11 Block B,Row 52,False,2,Bad focus,,155.0,Soft Fruit Direct,2022-08-06,2022,31,8,4.65
78B17C56-F20B-434B-89E5-E1AA0BDCBC0A,EA7FA022-0DB0-4244-8CFD-CD18671933C9,B10E67AA-B0FE-4D03-B3CD-46CE4BCD598A,E71169D7-C71F-4D72-B1F1-0622320F9E44,D6641560-F653-4774-9B6F-ECEB82564E52,2022-09-15 13:36:24,New Forest Fruit,30 acre A-E Favori,Strasberry,132792.0,Strawberry,Polytunnel,60.0,22132.0,2022-03-14,2022-12-05,SCC-V2-39,330.0,11,https://api.yieldcomputer.com/api/images/download/D6641560-F653-4774-9B6F-ECEB82564E52,Tunnel 9 Block D,Row 43,False,7,Wrong scene,,160.0,Soft Fruit Direct,2022-09-15,2022,37,13,4.8
EB41CF4B-47ED-4870-B6E5-4A6991141E7B,35566C07-E992-4D03-90E4-3377718D6443,0D740C74-0E23-4CAD-B555-5BDFEE460C6F,EF9F9499-16FB-468A-9F58-2241F0F35BC5,671A77FE-0469-44E6-A8D0-5BAFC274D19B,2022-09-18 08:52:15,New Forest Fruit,8 acre Ania,Arrabella,12280.0,Strawberry,Polytunnel,50.0,15285.0,2022-06-07,2022-12-29,SCC-V2-74,320.0,13,https://api.yieldcomputer.com/api/images/download/671A77FE-0469-44E6-A8D0-5BAFC274D19B,Tunnel 3 block B,14,False,4,Dirty lense,,156.0,Soft Fruit Direct,2022-09-18,2022,37,8,13.0
EB41CF4B-47ED-4870-B6E5-4A6991141E7B,B59E7F54-5C32-4232-9FF5-B6BCB5651F40,C2974576-9520-47B9-8685-FD7FB605FBBC,EF9F9499-16FB-468A-9F58-2241F0F35BC5,7E29069B-3DC2-48C0-8A5A-4F8A639B9D8B,2022-08-10 16:45:43,New Forest Fruit,8 acre Ania,Arrabella,12280.0,Strawberry,Polytunnel,50.0,15285.0,2022-06-07,2022-12-29,SCC-V2-96,140.0,12,https://api.yieldcomputer.com/api/images/download/7E29069B-3DC2-48C0-8A5A-4F8A639B9D8B,Tunnel 11,Rij 52,False,3,Dark,,150.0,Soft Fruit Direct,2022-08-10,2022,32,16,12.0
78B17C56-F20B-434B-89E5-E1AA0BDCBC0A,DC0348DB-63E8-43AD-8AC0-7D2CF7E0DA6E,5A9E2038-E02C-493B-A9F9-47F02EF6AEAB,E71169D7-C71F-4D72-B1F1-0622320F9E44,D49CA22A-5DED-49EB-B5B3-DDEF40C0C506,2022-09-04 17:17:43,New Forest Fruit,30 acre A-E Favori,Strasberry,132792.0,Strawberry,Polytunnel,60.0,22132.0,2022-03-14,2022-12-05,SCC-V2-64,150.0,10,https://api.yieldcomputer.com/api/images/download/D49CA22A-5DED-49EB-B5B3-DDEF40C0C506,Tunnel 9 Block D,Row 42,False,7,Wrong scene,,162.0,Soft Fruit Direct,2022-09-04,2022,35,17,4.86
78B17C56-F20B-434B-89E5-E1AA0BDCBC0A,EBD2E094-1E3F-4FEB-9BAF-B53A02142CE7,8C3E1C7C-9005-40F4-ADC3-D63F64F19B23,E71169D7-C71F-4D72-B1F1-0622320F9E44,3F52B472-C33A-4A15-9A3E-185C80600BFE,2022-08-10 17:06:48,New Forest Fruit,30 acre A-E Favori,Strasberry,132792.0,Strawberry,Polytunnel,60.0,22132.0,2022-03-14,2022-12-05,SCC-V2-11,330.0,10,https://api.yieldcomputer.com/api/images/download/3F52B472-C33A-4A15-9A3E-185C80600BFE,Tunnel 3 Block D,Row 12,False,7,Wrong scene,,155.0,Soft Fruit Direct,2022-08-10,2022,32,17,4.65
78B17C56-F20B-434B-89E5-E1AA0BDCBC0A,EA7FA022-0DB0-4244-8CFD-CD18671933C9,B10E67AA-B0FE-4D03-B3CD-46CE4BCD598A,E71169D7-C71F-4D72-B1F1-0622320F9E44,051B7ACE-AE7A-4F6C-BF03-C23D368A64E4,2022-09-14 12:22:12,New Forest Fruit,30 acre A-E Favori,Strasberry,132792.0,Strawberry,Polytunnel,60.0,22132.0,2022-03-14,2022-12-05,SCC-V2-39,330.0,11,https://api.yieldcomputer.com/api/images/download/051B7ACE-AE7A-4F6C-BF03-C23D368A64E4,Tunnel 9 Block D,Row 43,False,7,Wrong scene,,160.0,Soft Fruit Direct,2022-09-14,2022,37,12,4.8
78B17C56-F20B-434B-89E5-E1AA0BDCBC0A,DC0348DB-63E8-43AD-8AC0-7D2CF7E0DA6E,5A9E2038-E02C-493B-A9F9-47F02EF6AEAB,E71169D7-C71F-4D72-B1F1-0622320F9E44,B64C7684-89AB-472A-9A35-8570F200CC9C,2022-08-17 13:58:49,New Forest Fruit,30 acre A-E Favori,Strasberry,132792.0,Strawberry,Polytunnel,60.0,22132.0,2022-03-14,2022-12-05,SCC-V2-64,150.0,10,https://api.yieldcomputer.com/api/images/download/B64C7684-89AB-472A-9A35-8570F200CC9C,Tunnel 9 Block D,Row 42,False,7,Wrong scene,,162.0,Soft Fruit Direct,2022-08-17,2022,33,13,4.86
78B17C56-F20B-434B-89E5-E1AA0BDCBC0A,EA7FA022-0DB0-4244-8CFD-CD18671933C9,B10E67AA-B0FE-4D03-B3CD-46CE4BCD598A,E71169D7-C71F-4D72-B1F1-0622320F9E44,08E42B8F-7CBC-48D5-A4B0-97DFA1861298,2022-08-04 07:54:52,New Forest Fruit,30 acre A-E Favori,Strasberry,132792.0,Strawberry,Polytunnel,60.0,22132.0,2022-03-14,2022-12-05,SCC-V2-39,330.0,11,https://api.yieldcomputer.com/api/images/download/08E42B8F-7CBC-48D5-A4B0-97DFA1861298,Tunnel 9 Block D,Row 43,False,7,Wrong scene,,160.0,Soft Fruit Direct,2022-08-04,2022,31,7,4.8
78B17C56-F20B-434B-89E5-E1AA0BDCBC0A,DC0348DB-63E8-43AD-8AC0-7D2CF7E0DA6E,5A9E2038-E02C-493B-A9F9-47F02EF6AEAB,E71169D7-C71F-4D72-B1F1-0622320F9E44,2C6C5153-70DC-49A4-8125-FC626F6CB240,2022-09-20 17:21:00,New Forest Fruit,30 acre A-E Favori,Strasberry,132792.0,Strawberry,Polytunnel,60.0,22132.0,2022-03-14,2022-12-05,SCC-V2-64,150.0,10,https://api.yieldcomputer.com/api/images/download/2C6C5153-70DC-49A4-8125-FC626F6CB240,Tunnel 9 Block D,Row 42,False,2,Bad focus,,162.0,Soft Fruit Direct,2022-09-20,2022,38,17,4.86
78B17C56-F20B-434B-89E5-E1AA0BDCBC0A,DC0348DB-63E8-43AD-8AC0-7D2CF7E0DA6E,5A9E2038-E02C-493B-A9F9-47F02EF6AEAB,E71169D7-C71F-4D72-B1F1-0622320F9E44,7B566133-75E6-491F-ACB3-183D133A80E3,2022-08-30 17:59:58,New Forest Fruit,30 acre A-E Favori,Strasberry,132792.0,Strawberry,Polytunnel,60.0,22132.0,2022-03-14,2022-12-05,SCC-V2-64,150.0,10,https://api.yieldcomputer.com/api/images/download/7B566133-75E6-491F-ACB3-183D133A80E3,Tunnel 9 Block D,Row 42,False,7,Wrong scene,,162.0,Soft Fruit Direct,2022-08-30,2022,35,17,4.86
EB41CF4B-47ED-4870-B6E5-4A6991141E7B,604E4987-6FD8-49C3-B113-E3FBBB13E2BE,B64D937A-0176-4FB0-A87D-9D85964BAC1B,EF9F9499-16FB-468A-9F58-2241F0F35BC5,C77D75FD-5FFC-4131-9E9E-FC7CFA9E8AE3,2022-08-07 06:56:57,New Forest Fruit,8 acre Ania,Arrabella,12280.0,Strawberry,Polytunnel,50.0,15285.0,2022-06-07,2022-12-29,SCC-V2-57,140.0,11,https://api.yieldcomputer.com/api/images/download/C77D75FD-5FFC-4131-9E9E-FC7CFA9E8AE3,Tunnel 12 Block B,Rij 58,False,6,Over exposed,,143.0,Soft Fruit Direct,2022-08-07,2022,31,6,11.0
78B17C56-F20B-434B-89E5-E1AA0BDCBC0A,DC0348DB-63E8-43AD-8AC0-7D2CF7E0DA6E,5A9E2038-E02C-493B-A9F9-47F02EF6AEAB,E71169D7-C71F-4D72-B1F1-0622320F9E44,198E9222-4976-4EF2-A884-818428FDE2D4,2022-08-30 18:08:37,New Forest Fruit,30 acre A-E Favori,Strasberry,132792.0,Strawberry,Polytunnel,60.0,22132.0,2022-03-14,2022-12-05,SCC-V2-64,150.0,10,https://api.yieldcomputer.com/api/images/download/198E9222-4976-4EF2-A884-818428FDE2D4,Tunnel 9 Block D,Row 42,False,7,Wrong scene,,162.0,Soft Fruit Direct,2022-08-30,2022,35,18,4.86
EB41CF4B-47ED-4870-B6E5-4A6991141E7B,F2126D73-13F6-4957-908C-3BD8D8C2E12B,465297D9-3EBF-4BA5-9E69-308880E9A5AE,EF9F9499-16FB-468A-9F58-2241F0F35BC5,E2A51088-BBED-4D25-A61E-F458C0F0BC89,2022-07-29 13:52:10,New Forest Fruit,8 acre Ania,Arrabella,12280.0,Strawberry,Polytunnel,50.0,15285.0,2022-06-07,2022-12-29,SCC-V2-07,320.0,12,https://api.yieldcomputer.com/api/images/download/E2A51088-BBED-4D25-A61E-F458C0F0BC89,Tunnel 2,Rij 9,False,2,Bad focus,,158.0,Soft Fruit Direct,2022-07-29,2022,30,13,12.0
78B17C56-F20B-434B-89E5-E1AA0BDCBC0A,EA7FA022-0DB0-4244-8CFD-CD18671933C9,B10E67AA-B0FE-4D03-B3CD-46CE4BCD598A,E71169D7-C71F-4D72-B1F1-0622320F9E44,37EF016C-3048-4230-9F86-F64517F02356,2022-09-16 13:36:57,New Forest Fruit,30 acre A-E Favori,Strasberry,132792.0,Strawberry,Polytunnel,60.0,22132.0,2022-03-14,2022-12-05,SCC-V2-39,330.0,11,https://api.yieldcomputer.com/api/images/download/37EF016C-3048-4230-9F86-F64517F02356,Tunnel 9 Block D,Row 43,False,7,Wrong scene,,160.0,Soft Fruit Direct,2022-09-16,2022,37,13,4.8
78B17C56-F20B-434B-89E5-E1AA0BDCBC0A,EA7FA022-0DB0-4244-8CFD-CD18671933C9,B10E67AA-B0FE-4D03-B3CD-46CE4BCD598A,E71169D7-C71F-4D72-B1F1-0622320F9E44,D40F9EE4-1A90-4C86-8451-78304120DD60,2022-08-28 13:30:47,New Forest Fruit,30 acre A-E Favori,Strasberry,132792.0,Strawberry,Polytunnel,60.0,22132.0,2022-03-14,2022-12-05,SCC-V2-39,330.0,11,https://api.yieldcomputer.com/api/images/download/D40F9EE4-1A90-4C86-8451-78304120DD60,Tunnel 9 Block D,Row 43,False,7,Wrong scene,,160.0,Soft Fruit Direct,2022-08-28,2022,34,13,4.8
78B17C56-F20B-434B-89E5-E1AA0BDCBC0A,EBD2E094-1E3F-4FEB-9BAF-B53A02142CE7,8C3E1C7C-9005-40F4-ADC3-D63F64F19B23,E71169D7-C71F-4D72-B1F1-0622320F9E44,3E670DB3-726E-44E6-B32F-B51BD20B2069,2022-08-28 09:16:55,New Forest Fruit,30 acre A-E Favori,Strasberry,132792.0,Strawberry,Polytunnel,60.0,22132.0,2022-03-14,2022-12-05,SCC-V2-11,330.0,10,https://api.yieldcomputer.com/api/images/download/3E670DB3-726E-44E6-B32F-B51BD20B2069,Tunnel 3 Block D,Row 12,False,7,Wrong scene,,155.0,Soft Fruit Direct,2022-08-28,2022,34,9,4.65
78B17C56-F20B-434B-89E5-E1AA0BDCBC0A,EBD2E094-1E3F-4FEB-9BAF-B53A02142CE7,8C3E1C7C-9005-40F4-ADC3-D63F64F19B23,E71169D7-C71F-4D72-B1F1-0622320F9E44,2ED27A69-9E4D-404E-BF26-EE4059513020,2022-09-01 18:40:10,New Forest Fruit,30 acre A-E Favori,Strasberry,132792.0,Strawberry,Polytunnel,60.0,22132.0,2022-03-14,2022-12-05,SCC-V2-11,330.0,10,https://api.yieldcomputer.com/api/images/download/2ED27A69-9E4D-404E-BF26-EE4059513020,Tunnel 3 Block D,Row 12,False,7,Wrong scene,,155.0,Soft Fruit Direct,2022-09-01,2022,35,18,4.65
78B17C56-F20B-434B-89E5-E1AA0BDCBC0A,207E2950-7943-4C08-B7EF-07D2A30D474B,3BBFEF45-1F26-4D0C-AB1B-F5CC07AF957F,E71169D7-C71F-4D72-B1F1-0622320F9E44,4B14A50A-F2D3-4D89-9A5A-D6B7D3E5EB21,2022-08-31 20:46:33,New Forest Fruit,30 acre A-E Favori,Strasberry,132792.0,Strawberry,Polytunnel,60.0,22132.0,2022-03-14,2022-12-05,SCC-V2-25,330.0,10,https://api.yieldcomputer.com/api/images/download/4B14A50A-F2D3-4D89-9A5A-D6B7D3E5EB21,Tunnel 11 Block B,Row 52,False,3,Dark,,155.0,Soft Fruit Direct,2022-08-31,2022,35,20,4.65
78B17C56-F20B-434B-89E5-E1AA0BDCBC0A,EBD2E094-1E3F-4FEB-9BAF-B53A02142CE7,8C3E1C7C-9005-40F4-ADC3-D63F64F19B23,E71169D7-C71F-4D72-B1F1-0622320F9E44,4E45E7B7-26D6-4F18-9F65-C855E52263F9,2022-08-10 10:48:29,New Forest Fruit,30 acre A-E Favori,Strasberry,132792.0,Strawberry,Polytunnel,60.0,22132.0,2022-03-14,2022-12-05,SCC-V2-11,330.0,10,https://api.yieldcomputer.com/api/images/download/4E45E7B7-26D6-4F18-9F65-C855E52263F9,Tunnel 3 Block D,Row 12,False,4,Dirty lense,,155.0,Soft Fruit Direct,2022-08-10,2022,32,10,4.65
78B17C56-F20B-434B-89E5-E1AA0BDCBC0A,992559B6-A810-4703-88F8-4FAF9FF2C02F,801A8FA3-1021-4A30-AD5E-D282F137EE14,E71169D7-C71F-4D72-B1F1-0622320F9E44,82255C04-6440-46EE-8FC3-620B20C940B9,2022-09-14 14:45:02,New Forest Fruit,30 acre A-E Favori,Strasberry,132792.0,Strawberry,Polytunnel,60.0,22132.0,2022-03-14,2022-12-05,SCC-V2-82,150.0,9,https://api.yieldcomputer.com/api/images/download/82255C04-6440-46EE-8FC3-620B20C940B9,Tunnel 3 Block B,Row 15,False,7,Wrong scene,,155.0,Soft Fruit Direct,2022-09-14,2022,37,14,4.65
EB41CF4B-47ED-4870-B6E5-4A6991141E7B,FB256FEA-A325-4218-BE36-F2BDC2FD6FB3,FBB53976-EA56-4747-9057-33A1B6EB32BF,EF9F9499-16FB-468A-9F58-2241F0F35BC5,61C52200-62D3-4817-AD6A-85A96885C1B0,2022-08-05 20:04:36,New Forest Fruit,8 acre Ania,Arrabella,12280.0,Strawberry,Polytunnel,50.0,15285.0,2022-06-07,2022-12-29,SCC-V2-93,140.0,12,https://api.yieldcomputer.com/api/images/download/61C52200-62D3-4817-AD6A-85A96885C1B0,Tunnel 2,Rij 8,False,2,Bad focus,,150.0,Soft Fruit Direct,2022-08-05,2022,31,20,12.0
78B17C56-F20B-434B-89E5-E1AA0BDCBC0A,DC0348DB-63E8-43AD-8AC0-7D2CF7E0DA6E,5A9E2038-E02C-493B-A9F9-47F02EF6AEAB,E71169D7-C71F-4D72-B1F1-0622320F9E44,2885F2C5-7B2B-4D64-AF6F-70B55597AECB,2022-08-29 12:03:14,New Forest Fruit,30 acre A-E Favori,Strasberry,132792.0,Strawberry,Polytunnel,60.0,22132.0,2022-03-14,2022-12-05,SCC-V2-64,150.0,10,https://api.yieldcomputer.com/api/images/download/2885F2C5-7B2B-4D64-AF6F-70B55597AECB,Tunnel 9 Block D,Row 42,False,7,Wrong scene,,162.0,Soft Fruit Direct,2022-08-29,2022,35,12,4.86
78B17C56-F20B-434B-89E5-E1AA0BDCBC0A,EA7FA022-0DB0-4244-8CFD-CD18671933C9,B10E67AA-B0FE-4D03-B3CD-46CE4BCD598A,E71169D7-C71F-4D72-B1F1-0622320F9E44,60CD461B-7E49-46E9-926A-9B99C2A821F5,2022-07-24 17:43:48,New Forest Fruit,30 acre A-E Favori,Strasberry,132792.0,Strawberry,Polytunnel,60.0,22132.0,2022-03-14,2022-12-05,SCC-V2-39,330.0,11,https://api.yieldcomputer.com/api/images/download/60CD461B-7E49-46E9-926A-9B99C2A821F5,Tunnel 9 Block D,Row 43,False,2,Bad focus,,160.0,Soft Fruit Direct,2022-07-24,2022,29,17,4.8
EB41CF4B-47ED-4870-B6E5-4A6991141E7B,FB256FEA-A325-4218-BE36-F2BDC2FD6FB3,FBB53976-EA56-4747-9057-33A1B6EB32BF,EF9F9499-16FB-468A-9F58-2241F0F35BC5,8CF902FF-3E80-46E4-B6BA-2FB98001735C,2022-08-20 20:49:11,New Forest Fruit,8 acre Ania,Arrabella,12280.0,Strawberry,Polytunnel,50.0,15285.0,2022-06-07,2022-12-29,SCC-V2-93,140.0,12,https://api.yieldcomputer.com/api/images/download/8CF902FF-3E80-46E4-B6BA-2FB98001735C,Tunnel 2,Rij 8,False,3,Dark,,150.0,Soft Fruit Direct,2022-08-20,2022,33,20,12.0
EB41CF4B-47ED-4870-B6E5-4A6991141E7B,FB256FEA-A325-4218-BE36-F2BDC2FD6FB3,FBB53976-EA56-4747-9057-33A1B6EB32BF,EF9F9499-16FB-468A-9F58-2241F0F35BC5,3DE8486F-B6F3-4024-929A-FA88765DD33B,2022-07-23 20:52:40,New Forest Fruit,8 acre Ania,Arrabella,12280.0,Strawberry,Polytunnel,50.0,15285.0,2022-06-07,2022-12-29,SCC-V2-93,140.0,12,https://api.yieldcomputer.com/api/images/download/3DE8486F-B6F3-4024-929A-FA88765DD33B,Tunnel 2,Rij 8,False,3,Dark,,150.0,Soft Fruit Direct,2022-07-23,2022,29,20,12.0
78B17C56-F20B-434B-89E5-E1AA0BDCBC0A,207E2950-7943-4C08-B7EF-07D2A30D474B,3BBFEF45-1F26-4D0C-AB1B-F5CC07AF957F,E71169D7-C71F-4D72-B1F1-0622320F9E44,A9869C45-3095-4FE4-9BD1-AF4BCC121B8B,2022-07-25 14:37:11,New Forest Fruit,30 acre A-E Favori,Strasberry,132792.0,Strawberry,Polytunnel,60.0,22132.0,2022-03-14,2022-12-05,SCC-V2-25,330.0,10,https://api.yieldcomputer.com/api/images/download/A9869C45-3095-4FE4-9BD1-AF4BCC121B8B,Tunnel 11 Block B,Row 52,False,2,Bad focus,,155.0,Soft Fruit Direct,2022-07-25,2022,30,14,4.65
78B17C56-F20B-434B-89E5-E1AA0BDCBC0A,DC0348DB-63E8-43AD-8AC0-7D2CF7E0DA6E,5A9E2038-E02C-493B-A9F9-47F02EF6AEAB,E71169D7-C71F-4D72-B1F1-0622320F9E44,2141CF19-560C-4D40-A49D-CFF4213A7F3C,2022-08-01 16:09:28,New Forest Fruit,30 acre A-E Favori,Strasberry,132792.0,Strawberry,Polytunnel,60.0,22132.0,2022-03-14,2022-12-05,SCC-V2-64,150.0,10,https://api.yieldcomputer.com/api/images/download/2141CF19-560C-4D40-A49D-CFF4213A7F3C,Tunnel 9 Block D,Row 42,False,7,Wrong scene,,162.0,Soft Fruit Direct,2022-08-01,2022,31,16,4.86
78B17C56-F20B-434B-89E5-E1AA0BDCBC0A,DC0348DB-63E8-43AD-8AC0-7D2CF7E0DA6E,5A9E2038-E02C-493B-A9F9-47F02EF6AEAB,E71169D7-C71F-4D72-B1F1-0622320F9E44,DE0B1FB0-2B17-49F8-9AB1-2AE7A8E89E65,2022-09-12 16:46:22,New Forest Fruit,30 acre A-E Favori,Strasberry,132792.0,Strawberry,Polytunnel,60.0,22132.0,2022-03-14,2022-12-05,SCC-V2-64,150.0,10,https://api.yieldcomputer.com/api/images/download/DE0B1FB0-2B17-49F8-9AB1-2AE7A8E89E65,Tunnel 9 Block D,Row 42,False,7,Wrong scene,,162.0,Soft Fruit Direct,2022-09-12,2022,37,16,4.86
